Stock ID,Stock Name,Jurisdiction,FMP,Science Center,Regional Ecosystem,FSSI Stock?,ITIS Taxon Serial Number,Scientific Name,Common Name,Stock Area,Assessment ID,Assessment Year,Assessment Month,Last Data Year,Update Type,Review Result,Assessment Model,Model Version,Lead Lab,Citation,Final Assessment Report 1,Final Assessment Report 2,Point of Contact,Life History Data,Abundance Data,Catch Data,Assessment Level,Assessment Frequency,Assessment Type,Model Category,Catch Input Data,Abundance Input Data,Biological Input Data,Ecosystem Linkage,Composition Input Data,F Year,Estimated F,F Unit,F Basis,Flimit,Flimit Basis,Fmsy,Fmsy Basis,F/Flimit,F/Fmsy,Ftarget,Ftarget Basis,F/Ftarget,B Year,Estimated B,B Unit,B Basis,Blimit,Blimit Basis,Bmsy,Bmsy Basis,B/Blimit,B/Bmsy,MSY,MSY Unit
10311,Black sea bass - Mid-Atlantic Coast,MAFMC,"Summer Flounder, Scup and Black Sea Bass",NEFSC,Northeast Shelf,Y,167687,Centropristis striata,Black sea bass,Mid-Atlantic Coast,2692,2010,7,2009,Full Update,Full acceptance,SCALE,2009 Average,NEFSC,NEFSC CRD 10-13 (2010),Black Sea Bass 2010 Stock Assessment Update,,James Weinberg,2,2,2,4,3,,,,,,,,2009,0.289999992,Annual Exploitation Rate,average F (F average across range of ages),0.419999987,F40%,0.419999987,F40% as proxy,0.689999998,0.689999998,,,,2009,12978,mt,Spawning biomass,6268,0.5*Bmsy,12537,Length-based YPR,2.071000099,1.034999967,3903,
10311,Black sea bass - Mid-Atlantic Coast,MAFMC,"Summer Flounder, Scup and Black Sea Bass",NEFSC,Northeast Shelf,Y,167687,Centropristis striata,Black sea bass,Mid-Atlantic Coast,2931,2011,6,2010,Partial Update,"Accept previous approach, remand new attempt",SCALE,,NEFSC,"MAFMC Memo to C. Moore, 6/27/11. Black Sea Bass Management Measures for 2012; & BSB 2012 Projection Update",Black Sea Bass Assessment Summary,,James  R.Weinberg,2,2,2,4,2,,,,,,,,2010,0.409999996,Annual Exploitation Rate,average F (F average across range of ages),0.419999987,F40%,0.419999987,F40% as proxy,0.976000011,0.976000011,,,,2010,13926,,Spawning biomass,6268,0.5*Bmsy,12537,Length-based YPR,2.221999884,1.110999942,3903,
10311,Black sea bass - Mid-Atlantic Coast,MAFMC,"Summer Flounder, Scup and Black Sea Bass",NEFSC,Northeast Shelf,Y,167687,Centropristis striata,Black sea bass,Mid-Atlantic Coast,3384,2012,7,2011,Full Update,Full acceptance,SCALE,,NEFSC,"MAFMC Memo to C. Moore, 7/23/12. Black Sea Bass Management Measures for 2013-2015; & ""BSB Assess. Summary for 2012"" by G. Shepherd",Black Sea Bass Assessment Summary for 2012 ,,James Weinberg,2,2,2,4,3,,,,,,,,2010,0.209999993,Instantaneous annual F averaged across ages,average F (F average across range of ages),0.439999998,F40%  ,0.439999998,F40% as proxy,0.476999998,0.476999998,,,,2011,11145,mt,Spawning biomass,5440,0.5*Bmsy,10880,Length-based YPR,2.049000025,1.024000049,3284,mt
10311,Black sea bass - Mid-Atlantic Coast,MAFMC,"Summer Flounder, Scup and Black Sea Bass",NEFSC,Northeast Shelf,Y,167687,Centropristis striata,Black sea bass,Mid-Atlantic Coast,7105,2017,1,2015,Benchmark,Full acceptance,ASAP,,NEFSC,NEFSC CRD 17-01 (SAW/SARC62),62nd Northeast Regional Stock Assessment Workshop (62nd SAW) Assessment Summary Report,,Gary Shepherd,2,2,3,4,3,,,,,,,,2015,0.270000011,Instantaneous annual F averaged across ages,Apical F with retrospective adjustment,0.360000014,F40%,0.360000014,F40% as proxy,0.75,0.75,,,,2015,22176,mt,SSB with restrospective adjustment,4834,0.5*Bmsy,9667,Length-based YPR,4.587999821,2.29399991,3097,mt
10311,Black sea bass - Mid-Atlantic Coast,MAFMC,"Summer Flounder, Scup and Black Sea Bass",NEFSC,Northeast Shelf,Y,167687,Centropristis striata,Black sea bass,Mid-Atlantic Coast,9242,2019,8,2018,,Full acceptance,ASAP,2016,NEFSC,,"Operational Assessment of the Black Sea Bass, Scup, Bluefish, and Monkfish Stocks, Updated Through 2018",,Gary_Shepherd@noaa.gov,,,,,,Operational,6,4,4,3,2,4,2018,0.419999987,Average F,F Rate Average (Ages 6 - 7) - Retrospective Adjusted,0.460000008,Fmsy,0.460000008,F40% as proxy,0.912999988,0.912999988,,,,2018,33407,Metric Tons,Spawning biomass - Restrospective Adjusted,7046,0.5*Bmsy,14092,SSB40%,4.741000175,2.371000051,4773,Metric Tons
10311,Black sea bass - Mid-Atlantic Coast,MAFMC,"Summer Flounder, Scup and Black Sea Bass",NEFSC,Northeast Shelf,Y,167687,Centropristis striata,Black sea bass,Mid-Atlantic Coast,11616,2021,6,2019,,Full acceptance,ASAP,2016,NEFSC,,Black Sea Bass Operational Assessment for 2021,,Gary_Shepherd@noaa.gov,,,,,,Operational,6,4,4,3,2,4,2019,0.389999986,Fully Selected F,Fully Selected Fishing Mortality (Ages 6 - 7) - Retrospective Adjusted,0.460000008,Fmsy,0.460000008,F40% as proxy,0.84799999,0.84799999,,,,2019,29769,Metric Tons,Spawning biomass - Restrospective Adjusted,7221,0.5*Bmsy,14441,SSB40%,4.123000145,2.061000109,5334,Metric Tons
10286,Scup - Atlantic Coast,MAFMC,"Summer Flounder, Scup and Black Sea Bass",NEFSC,Northeast Shelf,Y,169182,Stenotomus chrysops,Scup,Atlantic Coast,1015,2005,7,2005,Full Update,Full acceptance,Index,Survey Abundance,MAFMC,"MAFMC, Scup Management Measures, 2006",,,"Scup Monitoring Committee, MAFMC",0,1,1,1,2,,,,,,,,2005,,,,0.25999999,Fmax,0.25999999,proxy,,,,,,2005,0.689999998,kg/tow,"Spring SSB, 3-yr average",2.769999981,historical surveys,2.769999981,proxy,0.25,0.25,,
10286,Scup - Atlantic Coast,MAFMC,"Summer Flounder, Scup and Black Sea Bass",NEFSC,Northeast Shelf,Y,169182,Stenotomus chrysops,Scup,Atlantic Coast,1744,2009,1,2007,Benchmark,Full acceptance,ASAP,NFT 2.0.17,NEFSC,"NEFSC  Memo (Thompson) April 20, 2009; NEFSC CRD 09-02 (2009)",The Northeast Data Poor Stocks  Working Group Report,,Jim Weinberg,2,3,4,4,2,,,,,,,,2007,0.054000001,Instantaneous annual F for age with maximum F,apical F (max F at age),0.177000001,F40%,0.177000001,F40% as proxy,0.305000007,0.305000007,,,,2007,119343,mt,Spawning biomass,46022,0.5*Bmsy,92044,B40%,2.592999935,1.297000051,16161,mt
10286,Scup - Atlantic Coast,MAFMC,"Summer Flounder, Scup and Black Sea Bass",NEFSC,Northeast Shelf,Y,169182,Stenotomus chrysops,Scup,Atlantic Coast,2136,2009,10,2008,Full Update,Full acceptance,ASAP/SCAA,NFT 2008a,NEFSC,NEFSC RD 09-18 (2009),Stock Assessment of Scup for 2009,,James Weinberg,2,3,4,4,2,,,,,,,,2008,0.048,Average_F,Ages_2-7+,0.177000001,F40%,0.177000001,F40% as proxy,0.270999998,0.270999998,,,,2008,187888,mt,Spawning biomass,46022,0.5*Bmsy,92044,SSB40%,4.083000183,2.040999889,16161,mt
10286,Scup - Atlantic Coast,MAFMC,"Summer Flounder, Scup and Black Sea Bass",NEFSC,Northeast Shelf,Y,169182,Stenotomus chrysops,Scup,Atlantic Coast,2694,2010,7,2009,Partial Update,"Accept previous approach, remand new attempt",ASAP,NFT 2008a,NEFSC,NEFSC RD 10-16 (2010),Stock Assessment of Scup for 2010,,James Weinberg,2,3,4,4,3,,,,,,,,2009,0.043000001,Average_F,Ages_2-7+,0.177000001,F40%,0.177000001,F40% as proxy,0.243000001,0.243000001,,,,2009,154545,mt,Spawning biomass,46022,0.5*Bmsy,92044,SSB40%,3.35800004,1.67900002,16161,mt
10286,Scup - Atlantic Coast,MAFMC,"Summer Flounder, Scup and Black Sea Bass",NEFSC,Northeast Shelf,Y,169182,Stenotomus chrysops,Scup,Atlantic Coast,3031,2011,10,2010,Full Update,"Accept previous approach, remand new attempt",ASAP,NFT 2008a,NEFSC,NEFSC RD 11-21 (2011),Scup Assessment 2011,,James Weinberg,2,3,4,4,3,,,,,,,,2010,0.039999999,Average_F,Ages_2-7+,0.177000001,F40%,0.177000001,F40% as proxy,0.225999996,0.225999996,,,,2009,186262,mt,Spawning biomass,46022,0.5*Bmsy,92044,SSB40%,4.046999931,2.023999929,16161,mt
10286,Scup - Atlantic Coast,MAFMC,"Summer Flounder, Scup and Black Sea Bass",NEFSC,Northeast Shelf,Y,169182,Stenotomus chrysops,Scup,Atlantic Coast,3387,2012,7,2011,Full Update,"Accept previous approach, remand new attempt",ASAP,NFT 2008a,NEFSC,"""Stock Assessment of Scup for 2012"" by M. Terceiro; and Memo to C. Moore from MAFMC staff 7/31/12",Stock Assessment of Scup  (Stenotomus chrysops)  for 2012,,James Weinberg,2,3,4,4,3,,,,,,,,2010,0.034000002,Average_F,Ages_2-7+,0.177000001,F40%,0.177000001,F40% as proxy,0.192000002,0.192000002,,,,2009,190424,mt,Spawning biomass,46022,0.5*Bmsy,92044,SSB40%,4.138000011,2.069000006,16161,mt
10286,Scup - Atlantic Coast,MAFMC,"Summer Flounder, Scup and Black Sea Bass",NEFSC,Northeast Shelf,Y,169182,Stenotomus chrysops,Scup,Atlantic Coast,5601,2015,7,2014,Benchmark,Full acceptance,ASAP,,NEFSC,"""60th SAW, Assessment Summary Report"" NEFSC, 2015 (CRD 15-07)",SCUP BENCHMARK STOCK ASSESSMENT FOR 2015,,James Weinberg,2,3,4,4,3,,,,,,,,2014,0.127000004,apical F,Age_3,0.219999999,F40%,0.219999999,F40% as proxy,0.577000022,0.577000022,,,,2014,182915,mt,Spawning biomass,43651,0.5*Bmsy,87302,SSB40%,4.190000057,2.095000029,11752,
10286,Scup - Atlantic Coast,MAFMC,"Summer Flounder, Scup and Black Sea Bass",NEFSC,Northeast Shelf,Y,169182,Stenotomus chrysops,Scup,Atlantic Coast,7473,2017,6,2016,Full Update,Full acceptance,ASAP,,NEFSC,Scup Stock Assessment Update for 2017. Mark Terceiro. Northeast Fisheries Science Center,Scup Stock Assessment Update for 2017,,Mark Terceiro,2,3,4,4,3,,,,,,,,2016,0.138999999,apical F,F_for_Age_3_Fish,0.219999999,F40%,0.219999999,F40% as proxy,0.632000029,0.632000029,,,,2016,179898,mt,Spawning biomass,43651,0.5*Bmsy,87302,SSB40%,4.120999813,2.061000109,11752,
10286,Scup - Atlantic Coast,MAFMC,"Summer Flounder, Scup and Black Sea Bass",NEFSC,Northeast Shelf,Y,169182,Stenotomus chrysops,Scup,Atlantic Coast,9262,2019,8,2018,,Full acceptance,ASAP,2015 Version,NEFSC,,"Operational Assessment of the Black Sea Bass, Scup, Bluefish, and Monkfish Stocks, Updated Through 2018",,Mark_Terceiro@noaa.gov,,,,,,Operational,6,4,4,3,2,4,2018,0.158000007,Fully-selected F,Fully Selected F - Age 3,0.215000004,Fmsy,0.215000004,F40% as proxy,0.735000014,0.735000014,,,,2018,186578,Metric Tons,Spawning Stock Biomass,43651,0.5*Bmsy,94020,SSB40%,4.274000168,1.983999968,12927,Metric Tons
10286,Scup - Atlantic Coast,MAFMC,"Summer Flounder, Scup and Black Sea Bass",NEFSC,Northeast Shelf,Y,169182,Stenotomus chrysops,Scup,Atlantic Coast,11618,2021,6,2019,,Full acceptance,ASAP,,NEFSC,,Scup Management Track Assessment for 2021,,Mark.Terceiro@noaa.gov,,,,,,Operational,6,4,4,3,2,4,2019,0.136000007,Fully Selected F,F Rate for Fully Selected Fish - Age 4,0.200000003,Fmsy,0.200000003,F40% as proxy,0.680000007,0.680000007,,,,2019,176404,Metric Tons,Spawning Stock Biomass,45010,0.5*Bmsy,90019,SSB40%,3.91899991,1.960000038,12671,Metric Tons
10191,Summer flounder - Mid-Atlantic Coast,MAFMC,"Summer Flounder, Scup and Black Sea Bass",NEFSC,Northeast Shelf,Y,172735,Paralichthys dentatus,Summer flounder,Mid-Atlantic Coast,1030,2005,7,2004,Full Update,Full acceptance,VPA,ADAPT,NEFSC,NEFSC CRD 05-10 (2005),41st SAW Assessment Report,,Mark Terceiro,2,2,5,4,2,,,,,,,,2004,0.400000006,Fully_Recruited_F,Ages_3-5,0.275999993,Fmax,0.275999993,proxy,1.450000048,1.450000048,,,,2004,54900,mt,Total stock biomass,46323,YPR & Recruits,92646,proxy,1.184999943,0.592999995,19072,mt
10191,Summer flounder - Mid-Atlantic Coast,MAFMC,"Summer Flounder, Scup and Black Sea Bass",NEFSC,Northeast Shelf,Y,172735,Paralichthys dentatus,Summer flounder,Mid-Atlantic Coast,1028,2006,6,2005,Full Update,Full acceptance,VPA,,NEFSC,NEFSC CRD 06-17 (2006),Stock Assessment  of Summer Flounder   for 2006,,Weinberg,2,3,5,4,2,,,,,,,,2005,0.529999971,Average_F,Ages_3-5,0.275999993,Fmax,0.275999993,proxy,1.919999957,1.919999957,0.275999993,Fmsy,1.919999957,2006,47800,mt,Total stock biomass,46323,0.5*Bmsy,92645,YPR_and_recruits,1.029999971,0.519999981,21444,mt
10191,Summer flounder - Mid-Atlantic Coast,MAFMC,"Summer Flounder, Scup and Black Sea Bass",NEFSC,Northeast Shelf,Y,172735,Paralichthys dentatus,Summer flounder,Mid-Atlantic Coast,1029,2007,6,2006,Full Update,Full acceptance,VPA,ADAPT,NEFSC,NEFSC CRD 06-17 (2006),Summer Flounder  Stock Assessment Summary for 2007,,Mark Terceiro,2,3,5,4,2,,,,,,,,2006,0.349999994,Average_F,Ages_3-5,0.280000001,Fmax,0.280000001,proxy,1.269999981,1.269999981,0.280000001,Fmsy,1.269999981,2006,42316,mt,Spawning biomass,44706,0.5*Bmsy,89411,SSB_Proxy_Fmax,0.949999988,0.469999999,21444,mt
10191,Summer flounder - Mid-Atlantic Coast,MAFMC,"Summer Flounder, Scup and Black Sea Bass",NEFSC,Northeast Shelf,Y,172735,Paralichthys dentatus,Summer flounder,Mid-Atlantic Coast,1219,2008,6,2007,Benchmark,Full acceptance,ASAP,2.0.18,NEFSC,NEFSC CRD08-11,47th Northeast Regional  Stock Assessment Workshop (47th SAW),,Jim Weinberg,3,3,5,4,3,,,,,,,,2007,0.287999988,Fully_Recruited_F,Ages_3=7+,0.310000002,F35%,0.310000002,F35% as proxy,0.92900002,0.92900002,0.254999995,F40%,1.128999949,2007,43363,mt,Spawning biomass,30037,0.5*Bmsy,60074,SSB35,1.444000006,0.722000003,,
10191,Summer flounder - Mid-Atlantic Coast,MAFMC,"Summer Flounder, Scup and Black Sea Bass",NEFSC,Northeast Shelf,Y,172735,Paralichthys dentatus,Summer flounder,Mid-Atlantic Coast,2137,2009,10,2008,Full Update,Full acceptance,ASAP,NFT 2008a,NEFSC,NEFSC CRD 09-17 (2009),Stock Assessment of Summer Flounder  for 2009,,James Weinberg,3,3,5,4,3,,,,,,,,2008,0.25,Average_F,Ages_3-7+,0.310000002,F35%,0.310000002,F35% as proxy,0.805999994,0.805999994,0.254999995,F40%,0.980000019,2008,46029,mt,Spawning biomass,30037,0.5*Bmsy,60074,SSB35%,1.531999946,0.765999973,13122,mt
10191,Summer flounder - Mid-Atlantic Coast,MAFMC,"Summer Flounder, Scup and Black Sea Bass",NEFSC,Northeast Shelf,Y,172735,Paralichthys dentatus,Summer flounder,Mid-Atlantic Coast,2693,2010,7,2009,Full Update,"Accept previous approach, remand new attempt",ASAP,NFT 2008a,NEFSC,NEFSC CRD 10-14 (2010),Stock Assessment of Summer Flounder for 2010,,James Weinberg,3,3,5,4,3,,,,,,,,2009,0.237000003,Average_F,Ages_3-7+,0.310000002,F35%,0.310000002,F35% as proxy,0.764999986,0.764999986,0.254999995,F40%,0.92900002,2009,53458,mt,Spawning biomass,30037,0.5*Bmsy,60074,SSB35%,1.779999971,0.889999986,13122,mt
10191,Summer flounder - Mid-Atlantic Coast,MAFMC,"Summer Flounder, Scup and Black Sea Bass",NEFSC,Northeast Shelf,Y,172735,Paralichthys dentatus,Summer flounder,Mid-Atlantic Coast,3030,2011,10,2010,Full Update,"Accept previous approach, remand new attempt",ASAP,NFT 2008a,NEFSC,NEFSC CRD 11-20 (2011),"Stock Assessment of Summer Flounder, 2011",,James Weinberg,3,3,5,4,3,,,,,,,,2010,0.216000006,Annual Exploitation Rate,average F (F average across range of ages),0.310000002,F35%,0.310000002,F35% as proxy,0.697000027,0.697000027,0.254000008,F40%,0.850000024,2010,60238,mt,Spawning biomass,30037,0.5*Bmsy,60074,SSB35%,2.005000114,1.003000021,13122,mt
10191,Summer flounder - Mid-Atlantic Coast,MAFMC,"Summer Flounder, Scup and Black Sea Bass",NEFSC,Northeast Shelf,Y,172735,Paralichthys dentatus,Summer flounder,Mid-Atlantic Coast,3386,2012,7,2011,Full Update,"Accept previous approach, remand new attempt",ASAP,NFT 2008a,NEFSC,"""Stock Assessment of Summer Flounder for 2012"" by Mark Terceiro; and Memo to C. Moore from MAFMC staff 7/20/12",Stock Assessment of Summer Flounder for 2012,,James Weinberg,3,3,5,4,3,,,,,,,,2010,0.240999997,Instantaneous annual F averaged across ages,average F (F average across range of ages),0.310000002,F35%,0.310000002,F35% as proxy,0.77700001,0.77700001,0.254000008,F40%,0.949000001,2011,57020,mt,Spawning biomass,30037,0.5*Bmsy,60074,SSB35%,1.898000002,0.949000001,13122,mt
10191,Summer flounder - Mid-Atlantic Coast,MAFMC,"Summer Flounder, Scup and Black Sea Bass",NEFSC,Northeast Shelf,Y,172735,Paralichthys dentatus,Summer flounder,Mid-Atlantic Coast,3827,2013,8,2012,Benchmark,Full acceptance,ASAP,,NEFSC,NEFSC CRD13-14 (57th SAW Assessment Summary Report),SUMMER FLOUNDER STOCK ASSESSMENT FOR 2013,,James Weinberg,3,3,5,4,3,,,,,,,,2012,0.284999996,"Apical  F, age 4",apical F (max F at age),0.308999985,F35%,0.308999985,F35% as proxy,0.921999991,0.921999991,,,,2012,51238,mt,Spawning biomass,31197,0.5*Bmsy,62394,SSB35%,1.64199996,0.82099998,12945,mt
10191,Summer flounder - Mid-Atlantic Coast,MAFMC,"Summer Flounder, Scup and Black Sea Bass",NEFSC,Northeast Shelf,Y,172735,Paralichthys dentatus,Summer flounder,Mid-Atlantic Coast,5713,2015,8,2014,Full Update,Full acceptance,ASAP,,NEFSC,"Stock Assessment Update of Summer flounder for 2015, NEFSC CRD 15-13",,,James Weinberg,3,3,5,4,3,,,,,,,,2014,0.358999997,"Apical  F, age 4",apical F (max F at age),0.308999985,F35%,0.308999985,F35% as proxy,1.161999941,1.161999941,,,,2014,40323,mt,Spawning biomass,31197,0.5*Bmsy,62394,SSB35%,1.292999983,0.646000028,12945,
10191,Summer flounder - Mid-Atlantic Coast,MAFMC,"Summer Flounder, Scup and Black Sea Bass",NEFSC,Northeast Shelf,Y,172735,Paralichthys dentatus,Summer flounder,Mid-Atlantic Coast,6794,2016,9,2015,Full Update,Full acceptance,ASAP,,NEFSC,"Stock Assessment Update of Summer flounder for 2016, NEFSC CRD 16-15",Stock Assessment of Summer Flounder for 2016,,Mark Terceiro,3,3,5,4,3,,,,,,,,2015,0.389999986,"Apical  F, age 4",apical F (max F at age),0.308999985,F35%,0.308999985,F35% as proxy,1.261999965,1.261999965,,,,2015,36240,mt,Spawning biomass,31197,0.5*Bmsy,62394,SSB35%,1.161999941,0.58099997,12945,
10191,Summer flounder - Mid-Atlantic Coast,MAFMC,"Summer Flounder, Scup and Black Sea Bass",NEFSC,Northeast Shelf,Y,172735,Paralichthys dentatus,Summer flounder,Mid-Atlantic Coast,8639,2019,3,2017,,Full acceptance,ASAP,Forward-projecting age-structured model,NEFSC,,66th Northeast Regional Stock Assessment Workshop (66th SAW) Assessment Summary Report,,Mark Terceiro,,,,,,Research & Operational,6,5,4,4,2,4,2017,0.333999991,Fully Selected F,Age - 4,0.448000014,Fmsy,0.448000014,F35% as proxy,0.745999992,0.745999992,,,,2017,44552,mt,Spawning biomass,28580,0.5*Bmsy,57159,B35%,1.559000015,0.778999984,15973,mt
10191,Summer flounder - Mid-Atlantic Coast,MAFMC,"Summer Flounder, Scup and Black Sea Bass",NEFSC,Northeast Shelf,Y,172735,Paralichthys dentatus,Summer flounder,Mid-Atlantic Coast,11619,2021,6,2019,,Full acceptance,ASAP,,NEFSC,,Summer Flounder Management Track Assessment for 2021,,Mark.Terceiro@noaa.gov,,,,,,Operational,6,5,4,4,2,4,2019,0.340000004,Fully Selected F,F Rate for Fully Selected Fish - Age 4,0.421999991,Fmsy,0.421999991,F35% as proxy,0.805999994,0.805999994,,,,2019,47397,Metric Tons,Spawning Biomass,27609,0.5*Bmsy,55217,B35%,1.717000008,0.85799998,15872,Metric Tons
10385,Tilefish - Mid-Atlantic Coast,MAFMC,Tilefish,NEFSC,Northeast Shelf,Y,168546,Lopholatilus chamaeleonticeps,Tilefish,Mid-Atlantic Coast,367,2005,12,2005,Benchmark,Partial acceptance - Status determinations only,ASPIC,,,SARC 41 Report (2005),ASSESSMENT OF GOLDEN TILEFISH ( Lopholatilus chamaeleonticeps)  in the Middle Atlantic-Sou thern New England Region  ,,,1,1,2,3,2,,,,,,,,2004,,,,,,0.209999993,Direct estimate,0.870000005,,0.209999993,Fmsy,,2005,,mt,Total stock biomass,,,9384,Direct Estimate,,0.720000029,,
10385,Tilefish - Mid-Atlantic Coast,MAFMC,Tilefish,NEFSC,Northeast Shelf,Y,168546,Lopholatilus chamaeleonticeps,Tilefish,Mid-Atlantic Coast,2079,2009,7,2008,Benchmark,Full acceptance,ASPIC Model,,NEFSC,NEFSC CRD 09-10 (2009),48th Northeast Regional Stock Assessment Workshop (48th SAW) Assessment Summary Report,,James Weinberg,1,1,2,3,2,,,,,,,,2008,0.059999999,Exploitation Rate,Catch / Abundance,0.159999996,Fmsy,0.159999996,Direct estimate,0.375,0.375,,,,2008,11910,Metric Tons,Total Stock Biomass,,,11400,Direct Estimate,,1.044999957,1868,
10385,Tilefish - Mid-Atlantic Coast,MAFMC,Tilefish,NEFSC,Northeast Shelf,Y,168546,Lopholatilus chamaeleonticeps,Tilefish,Mid-Atlantic Coast,4332,2014,1,2012,Benchmark,Full acceptance,ASAP,,NEFSC,NEFSC CRD 14-03 (2014),58th Northeast Regional Stock Assessment Workshop (58th SAW) Assessment Report,,James Weinberg,1,1,2,4,1,,,,,,,,2012,0.275000006,Apical_F,Age_5,0.370000005,Fmsy,0.370000005,F25%_as_Proxy,0.742999971,0.742999971,,,,2012,5229,mt,Spawning biomass,2577,.5 Bmsy proxy,5153,B25%,2.029000044,1.014999986,1029,mt
10385,Tilefish - Mid-Atlantic Coast,MAFMC,Tilefish,NEFSC,Northeast Shelf,Y,168546,Lopholatilus chamaeleonticeps,Tilefish,Mid-Atlantic Coast,7211,2017,2,2016,Full Update,Full acceptance,ASAP,,NEFSC,"Golden tilefish, Lopholatilus chamaeleonticeps, stock assessment update through 2016 in the Middle Atlantic - Southern New England Region.  Paul Nitschke NEFSC. Feb. 2017","Golden tilefish, Lopholatilus chamaeleonticeps, stock assessment update through 2016 in the Middle Atlantic - Southern New England Region. ",,Paul Nitschke,1,1,2,4,2,,,,,,,,2016,0.248999998,apical (fully selected age 5),apical F (max F at age),0.310000002,F38%,0.310000002,F38%,0.802999973,0.802999973,,,,2016,8479,mt,Spawning biomass,4746,.5 Bmsy proxy,9492,.proxy from Fproxy projection,1.786999941,0.893000007,957,
10385,Tilefish - Mid-Atlantic Coast,MAFMC,Tilefish,NEFSC,Northeast Shelf,Y,168546,Lopholatilus chamaeleonticeps,Tilefish,Mid-Atlantic Coast,11620,2021,6,2020,,Full acceptance,ASAP,,NEFSC,"Golden tilefish, Lopholatilus chamaeleonticeps, stock assessment update through 2016 in the Middle Atlantic - Southern New England Region.  Paul Nitschke NEFSC. Feb. 2017","Golden Tilefish, Lopholatilus chamaeleonticeps, Management Track Assessment through 2020 in the Middle Atlantic-Southern New England Region",,Paul.Nitschke@noaa.gov,1,1,2,4,2,Operational,6,3,2,3,2,3,2019,0.158999994,Apical F,Max F Rate at Age - Age 5,0.261000007,Fmsy,0.261000007,F40%,0.609000027,0.609000027,,,,2019,10562,Metric Tons,Spawning Biomass,5498,.5 Bmsy proxy,10995,B40%,1.921000004,0.961000025,935,Metric Tons
10572,Atlantic herring - Northwestern Atlantic Coast,NEFMC,Atlantic Herring,NEFSC,Northeast Shelf,Y,161722,Clupea harengus,Atlantic herring,Northwestern Atlantic Coast,943,2006,5,2005,Benchmark,Full acceptance,ASAP,,NEFSC & Canada,Transboundary Resource & Assessment Committee Status Report 2006/01,Gulf of Maine-Georges Bank Herring Stock Complex,,Weinberg,3,3,5,4,2,,,,,,,,2005,0.109999999,Rate,Fishing_Mortality_For_Age_2+,0.310000002,F rate,0.310000002,Fox surplus production model,0.349999994,0.349999994,,,,2005,1040000,mt,Age 2+,314500,0.5*Bmsy,629000,Fox SP Model,3.309999943,1.649999976,194000,
10572,Atlantic herring - Northwestern Atlantic Coast,NEFMC,Atlantic Herring,NEFSC,Northeast Shelf,Y,161722,Clupea harengus,Atlantic herring,Northwestern Atlantic Coast,2078,2009,7,2008,Full Update,Full acceptance,ASAP,2.0.1.9,NEFSC,TRAC Status Report 2009/04,GULF OF MAINE-GEORGES BANK HERRING STOCK COMPLEX,,Loretta O'Brien,3,3,5,4,2,,,,,,,,2008,0.140000001,Rate,Fishing_Mortality_For_Age_2+,0.270000011,,0.270000011,Fox surplus production model,0.518999994,0.518999994,,,,2008,652000,mt,Age 2+,335300,0.5*Bmsy,670600,Fox SP Model,1.945000052,0.972000003,178374,
